name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Tyler Ennis","Los Angeles Lakers",2017-03-26,2016,3059281,1610612747,400900491,4,6,17,1,"Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-16,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-02-24,2016,2528426,1610612747,400900267,1,2,09,0,"Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",25,2,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-01,2016,2429,1610612747,400899498,2,4,30,1,"Driving Layup Shot","2PT Field Goal",1,"Indiana Pacers",-16,2,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-03-05,2016,3913176,1610612747,400900328,1,8,13,0,"Driving Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-10,11,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-02-24,2016,3136776,1610612747,400900267,2,4,31,1,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",9,-6,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-28,2016,3059281,1610612747,400900505,2,8,19,1,"Driving Layup Shot","2PT Field Goal",1,"Washington Wizards",3,11,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-02-10,2016,3064514,1610612747,400900207,3,10,38,0,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-6,-1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-02-08,2016,,1610612747,400900191,3,1,29,1,"Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",1,7,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-30,2016,4298,1610612747,400899719,3,8,37,0,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-14,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-30,2016,2528426,1610612747,400899719,2,2,54,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",9,8,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-10-30,2016,3064514,1610612747,400899490,1,5,04,1,"Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-11,21,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-10-30,2016,3136776,1610612747,400899490,1,4,35,0,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-30,2016,2528426,1610612747,400899719,1,3,58,0,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-25,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-02-08,2016,3064514,1610612747,400900191,3,9,50,1,"Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",1,3,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-02,2016,2580365,1610612747,400899509,2,10,41,0,"Driving Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-9,2,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-12,2016,2429,1610612747,400899809,4,4,20,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",13,21,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-08,2016,2528426,1610612747,400899988,2,5,55,1,"Driving Reverse Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-07,2016,3059281,1610612747,400900342,2,9,03,0,"Driving Reverse Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-24,-1,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-07,2016,3059281,1610612747,400900342,4,10,15,0,"Driving Reverse Layup Shot","2PT Field Goal",3,"Dallas Mavericks",33,0,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-12,2016,,1610612747,400899579,2,1,19,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-17,7,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-02-14,2016,,1610612747,400900239,4,2,48,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Sacramento Kings",-5,28,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-03-26,2016,3136776,1610612747,400900491,1,0,26,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-11,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-15,2016,4298,1610612747,400900033,3,7,40,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Detroit Pistons",-21,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-12-09,2016,2528426,1610612747,400899786,3,4,45,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Phoenix Suns",0,3,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2017-02-08,2016,2968363,1610612747,400900191,4,0,08,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"Detroit Pistons",-1,8,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-30,2016,2429,1610612747,400899719,1,9,00,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Chicago Bulls",12,3,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-06,2016,2429,1610612747,400899970,4,9,06,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Miami Heat",10,6,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-24,2016,3059281,1610612747,400900475,4,9,38,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",0,18,0,0.00,,0.00,0.00
"Corey Brewer","Los Angeles Lakers",2017-03-12,2016,3191,1610612747,400900385,4,9,14,0,"Driving Reverse Layup Shot","2PT Field Goal",3,"Philadelphia 76ers",-20,28,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2017-03-21,2016,6618,1610612747,400900453,3,1,50,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-21,-6,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-20,2016,3243,1610612747,400899861,3,5,34,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-1,2,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-20,2016,2528393,1610612747,400900070,3,1,53,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",8,16,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-03-15,2016,2528426,1610612747,400900405,1,3,53,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"Houston Rockets",-1,7,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-03-21,2016,3913176,1610612747,400900453,1,0,28,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-21,-6,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-30,2016,,1610612747,400899719,2,10,07,0,"Driving Reverse Layup Shot","2PT Field Goal",3,"Chicago Bulls",28,11,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-12,2016,2528426,1610612747,400899579,4,9,23,1,"Driving Reverse Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-2,3,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-15,2016,,1610612747,400900405,4,10,06,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"Houston Rockets",0,-5,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-03-12,2016,2528426,1610612747,400900385,2,0,12,1,"Driving Reverse Layup Shot","2PT Field Goal",3,"Philadelphia 76ers",5,31,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-02-14,2016,,1610612747,400900239,2,6,48,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-02-15,2016,3913176,1610612747,400900250,3,9,05,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Phoenix Suns",14,3,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-03,2016,4017837,1610612747,400900313,2,10,22,1,"Driving Reverse Layup Shot","2PT Field Goal",2,"Boston Celtics",-24,1,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-26,2016,3059281,1610612747,400900491,4,3,44,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",11,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-01,2016,2528426,1610612747,400899498,4,11,17,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,2,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,4,1,04,1,"Dunk Shot","2PT Field Goal",1,"Dallas Mavericks",0,16,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-03-15,2016,3913176,1610612747,400900405,2,0,49,1,"Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-04,2016,3064514,1610612747,400899528,1,6,05,1,"Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-08,2016,2528393,1610612747,400900191,2,2,54,1,"Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-14,2016,4298,1610612747,400900022,1,11,19,1,"Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-19,2016,4017837,1610612747,400900438,2,4,23,0,"Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-06,2016,2528393,1610612747,400900173,3,6,53,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-24,2016,4017837,1610612747,400900475,1,3,23,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-24,2016,4017837,1610612747,400900475,1,7,44,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-28,2016,2528393,1610612747,400900505,2,7,43,1,"Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-15,2016,2528393,1610612747,400899607,1,1,41,0,"Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-03-30,2016,2580365,1610612747,400900518,3,2,46,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-03-07,2016,2580365,1610612747,400900342,4,5,05,1,"Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-29,2016,2580365,1610612747,400899713,4,9,07,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-01-25,2016,2580365,1610612747,400900110,4,2,00,1,"Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-25,2016,2429,1610612747,400899902,4,9,16,0,"Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-25,2016,3064514,1610612747,400899902,2,0,53,1,"Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-30,2016,2528393,1610612747,400899719,3,2,25,1,"Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2017-01-08,2016,6618,1610612747,400899988,2,9,24,1,"Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-07,2016,,1610612747,400900342,4,0,01,1,"Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-13,2016,2580365,1610612747,400899592,4,8,24,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-08,2016,2528393,1610612747,400900191,3,10,08,0,"Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-22,2016,2429,1610612747,400899881,1,7,12,1,"Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-02-06,2016,4017837,1610612747,400900173,4,8,03,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-12,2016,2580365,1610612747,400899579,4,11,44,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-15,2016,2580365,1610612747,400899607,4,10,52,1,"Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-15,2016,4298,1610612747,400899607,3,8,46,1,"Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-08,2016,2528393,1610612747,400899988,3,3,38,1,"Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-29,2016,2580365,1610612747,400899713,3,1,57,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-26,2016,4298,1610612747,400900114,3,6,57,1,"Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-28,2016,4017837,1610612747,400900505,1,2,27,0,"Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-01-31,2016,4017837,1610612747,400900150,2,10,10,1,"Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-07,2016,,1610612747,400900342,3,1,33,0,"Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-30,2016,2528393,1610612747,400900518,1,7,10,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-01,2016,2528393,1610612747,400899498,4,10,14,1,"Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-12,2016,2528393,1610612747,400900385,1,1,43,1,"Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-02-03,2016,2580365,1610612747,400900156,4,8,50,1,"Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-29,2016,2528393,1610612747,400899713,4,10,21,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-10-30,2016,4298,1610612747,400899490,1,8,03,1,"Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-11,2016,2580365,1610612747,400899802,4,7,23,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-24,2016,4017837,1610612747,400900475,3,9,25,1,"Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-02-06,2016,4017837,1610612747,400900173,2,2,34,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-20,2016,2580365,1610612747,400899861,2,10,01,1,"Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-14,2016,4298,1610612747,400900022,3,8,18,1,"Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-06,2016,4298,1610612747,400899970,1,9,22,1,"Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-18,2016,2528393,1610612747,400899632,2,11,16,1,"Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-22,2016,4298,1610612747,400899661,2,2,54,0,"Dunk Shot","2PT Field Goal",1,"Oklahoma City Thunder",-10,6,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-08,2016,2528393,1610612747,400900191,3,7,41,1,"Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-07,2016,4298,1610612747,400899768,1,7,40,1,"Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Corey Brewer","Los Angeles Lakers",2017-03-19,2016,3191,1610612747,400900438,4,0,03,1,"Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-10-28,2016,3064514,1610612747,400899458,4,10,01,1,"Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-12,2016,2528393,1610612747,400900385,2,10,10,1,"Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-25,2016,3064514,1610612747,400899902,1,8,57,1,"Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-02-10,2016,3064514,1610612747,400900207,4,6,06,1,"Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-13,2016,2528393,1610612747,400900393,2,9,06,1,"Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-06,2016,2528393,1610612747,400900173,2,4,58,0,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-14,2016,4298,1610612747,400899820,3,1,55,1,"Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-08,2016,4298,1610612747,400899988,4,8,18,1,"Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-12,2016,2528393,1610612747,400899579,4,7,23,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-03,2016,4298,1610612747,400899453,2,3,59,1,"Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-10,2016,2528393,1610612747,400900207,1,6,42,1,"Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-12,2016,2528426,1610612747,400899579,4,2,54,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-13,2016,4017837,1610612747,400900393,2,0,48,1,"Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-02,2016,2528393,1610612747,400899446,1,10,42,1,"Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-12,2016,3064514,1610612747,400899809,1,4,59,0,"Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-02-28,2016,3064514,1610612747,400900300,2,5,30,1,"Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-01,2016,2528393,1610612747,400899387,1,1,13,1,"Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-06,2016,4298,1610612747,400899970,1,4,59,0,"Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-02-08,2016,3913176,1610612747,400900191,2,5,24,1,"Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-02-24,2016,4017837,1610612747,400900267,3,4,28,0,"Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-12,2016,6618,1610612747,400899809,3,2,00,1,"Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-18,2016,3064514,1610612747,400899632,4,5,54,1,"Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-12,2016,2528393,1610612747,400899579,3,0,00,0,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-02-02,2016,2528426,1610612747,400899446,1,2,41,1,"Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-01-25,2016,4017837,1610612747,400900110,2,3,30,1,"Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-29,2016,2580365,1610612747,400899713,4,9,56,1,"Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-03-15,2016,2580365,1610612747,400900405,1,3,24,1,"Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-10-30,2016,2580365,1610612747,400899490,4,7,10,1,"Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-10-26,2016,4298,1610612747,400899415,2,6,34,1,"Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-22,2016,2528426,1610612747,400899661,1,2,12,0,"Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-02-06,2016,3913176,1610612747,400900173,3,7,13,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-02-03,2016,2580365,1610612747,400900156,2,10,15,1,"Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-26,2016,2528393,1610612747,400900114,1,11,16,1,"Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-20,2016,3064514,1610612747,400900070,1,3,41,0,"Fadeaway Bank shot","2PT Field Goal",6,"Indiana Pacers",63,16,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-22,2016,2528426,1610612747,400900083,4,10,01,0,"Fadeaway Jump Shot","2PT Field Goal",11,"Dallas Mavericks",112,7,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2016-10-28,2016,2968363,1610612747,400899458,3,8,06,0,"Fadeaway Jump Shot","2PT Field Goal",13,"Utah Jazz",68,120,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-03-12,2016,3136776,1610612747,400900385,2,5,33,0,"Fadeaway Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",-199,-11,0,0.00,,0.00,0.00
